Person_ID,Age,Gender,Height_cm,Weight_kg,BMI,Activity_Level,Daily_Calorie_Requirement,Daily_Calorie_Consumed,Protein_Intake_g,Carbohydrate_Intake_g,Fat_Intake_g,Water_Intake_Liters,Diet_Type,Health_Status
P0743,30.0,Female,156.4,70.2,28.7,Sedentary,1742,2004.0,54.6,281.8,73.1,2.1,Vegetarian,Overweight
P0744,72.0,Female,163.2,55.1,20.7,Very Active,1985,1963.0,101.2,238.8,67.0,3.2,Mediterranean,Healthy
P0745,38.0,Male,195.1,83.7,22.0,Moderately Active,2992,,125.3,390.1,110.6,2.8,Mediterranean,Healthy
P0746,62.0,Female,160.8,61.6,23.8,Lightly Active,1714,1662.0,56.7,219.3,62.0,2.2,Mediterranean,Healthy
P0747,,Male,194.8,70.4,18.6,Very Active,2922,,97.6,433.8,103.8,3.6,Balanced,Healthy
P0748,54.0,Female,160.5,63.9,24.8,Very Active,2246,2031.0,43.2,270.0,86.5,3.3,Mediterranean,Healthy
P0749,65.0,Female,148.1,69.2,31.5,Athlete,2403,2660.0,142.1,337.0,82.6,4.2,Balanced,Obese
P0750,75.0,Female,162.1,70.3,26.8,Moderately Active,1976,2287.0,70.0,335.7,73.8,3.0,Balanced,Overweight
P0751,60.0,Male,170.9,,31.7,Sedentary,2172,,130.4,362.8,102.4,2.4,,Obese
P0752,71.0,Female,158.9,80.7,32.0,Sedentary,1654,2080.0,87.5,262.7,75.4,2.0,Mediterranean,Obese
P0753,22.0,Female,155.1,68.6,28.5,Lightly Active,2017,2337.0,85.9,340.6,70.1,2.1,Balanced,Overweight
P0754,30.0,Male,173.3,85.8,28.6,Sedentary,2279,2674.0,140.1,91.3,194.3,2.1,,Overweight
P0755,45.0,Male,184.0,82.3,24.3,,3137,3050.0,273.6,264.6,99.7,3.5,High Protein,Healthy
P0756,60.0,Female,173.8,74.8,24.8,Moderately Active,2198,2025.0,160.6,243.4,45.4,3.0,High Protein,Healthy
P0757,42.0,Female,170.3,71.1,24.5,Athlete,2756,2994.0,99.5,405.9,108.1,4.2,Balanced,Healthy
P0758,68.0,Female,153.9,67.0,28.3,Moderately Active,1937,2306.0,229.2,229.1,52.6,3.0,High Protein,Overweight
P0759,52.0,Female,167.1,88.2,31.6,Lightly Active,2139,2589.0,87.1,374.5,82.5,2.6,Balanced,Obese
P0760,64.0,Female,158.0,61.8,24.8,Sedentary,1478,1394.0,75.1,179.6,41.7,1.9,Vegetarian,Healthy
P0761,56.0,Male,179.1,96.4,30.1,Sedentary,2306,,214.3,-14.9,250.4,2.3,Keto,Obese
P0762,24.0,Male,173.1,,22.3,Very Active,2894,3014.0,108.2,437.9,92.2,3.7,Vegan,Healthy
P0763,55.0,Male,176.2,90.0,29.0,Athlete,3472,3649.0,189.0,420.1,134.7,4.1,Mediterranean,Overweight
P0764,49.0,Female,167.8,,28.7,Lightly Active,2067,2203.0,165.2,1.2,170.8,2.6,Keto,Overweight
P0765,20.0,,166.6,61.0,22.0,Very Active,2745,3010.0,92.1,373.7,127.4,3.5,Mediterranean,Healthy
P0766,79.0,Female,161.5,69.4,26.6,Moderately Active,1934,2041.0,80.3,276.3,68.3,2.8,Mediterranean,Overweight
P0767,62.0,Female,164.8,74.4,27.4,Athlete,2618,2859.0,150.9,342.3,98.5,4.3,Mediterranean,Overweight
P0768,56.0,Female,165.4,69.4,25.4,Sedentary,1631,1846.0,53.4,243.5,73.2,2.2,Mediterranean,Overweight
P0769,54.0,Male,184.3,85.6,25.2,Lightly Active,2493,2686.0,133.2,342.2,87.2,2.7,Vegetarian,Overweight
P0770,72.0,Female,154.3,69.1,29.0,Lightly Active,1723,1869.0,60.2,257.6,66.4,2.5,Balanced,Overweight
P0771,67.0,Male,165.6,71.5,26.1,Lightly Active,2008,2214.0,90.4,292.2,76.0,2.5,Mediterranean,Overweight
P0772,,Female,155.6,89.7,37.0,Sedentary,1908,2227.0,194.2,242.3,53.5,2.0,High Protein,Obese
P0773,79.0,Male,164.6,78.0,28.8,Lightly Active,2028,2373.0,222.7,212.9,70.1,3.0,High Protein,Overweight
P0774,25.0,Male,167.1,84.7,30.3,Lightly Active,2589,3171.0,134.9,453.7,90.7,2.4,Balanced,Obese
P0775,,Female,161.7,59.3,22.7,Sedentary,1620,1548.0,44.5,193.9,66.1,1.9,Mediterranean,Healthy
P0776,69.0,Male,166.8,59.8,21.5,Very Active,2240,2156.0,49.9,307.9,80.5,3.5,Balanced,Healthy
P0777,44.0,Male,182.8,72.1,21.6,Very Active,2901,2634.0,132.2,342.8,81.6,3.3,Vegetarian,Healthy
P0778,50.0,Female,149.4,52.1,23.3,Very Active,2028,1845.0,70.8,251.0,62.0,3.6,Balanced,Healthy
P0779,63.0,Female,161.2,78.2,30.1,Lightly Active,1921,2457.0,114.7,291.9,92.3,2.2,Mediterranean,Obese
P0780,34.0,Female,159.4,59.7,23.5,Sedentary,1615,1489.0,43.5,211.7,52.0,1.8,Balanced,Healthy
P0781,59.0,Female,157.9,61.9,24.8,Moderately Active,1943,1933.0,67.8,247.0,74.9,2.7,Balanced,Healthy
P0782,29.0,Female,169.9,54.9,19.0,Sedentary,1627,1738.0,107.9,29.2,132.2,1.8,Keto,Healthy
P0783,65.0,Male,177.3,83.3,26.5,Moderately Active,2614,2889.0,100.6,431.0,84.8,3.1,Balanced,Overweight
P0784,63.0,Male,179.0,75.1,23.4,Sedentary,1915,1855.0,60.9,280.3,54.5,1.7,Vegan,Healthy
P0785,79.0,Male,173.5,93.0,30.9,Sedentary,2062,2718.0,92.7,366.9,97.7,1.9,Balanced,Obese
P0786,44.0,Female,150.3,69.3,30.7,Sedentary,1636,2153.0,121.7,21.0,175.8,1.9,Keto,Obese
P0787,65.0,Female,162.6,61.6,23.3,Sedentary,1487,1600.0,75.9,189.7,59.7,2.1,,Healthy
P0788,25.0,Male,175.0,88.9,29.0,Athlete,3757,4267.0,210.2,524.7,147.5,4.7,Mediterranean,Overweight
P0789,40.0,Male,173.1,81.2,27.1,Athlete,3382,4034.0,140.7,477.2,173.6,4.5,Mediterranean,Overweight
P0790,77.0,Female,153.3,68.2,29.0,Moderately Active,1891,2217.0,92.3,280.8,80.5,2.6,Mediterranean,Overweight
P0791,59.0,Male,170.2,67.4,23.3,Lightly Active,2026,1991.0,38.9,295.8,72.4,2.3,Balanced,Healthy
P0792,78.0,Female,174.1,67.3,22.2,Athlete,2416,2478.0,171.3,42.8,180.2,4.6,Keto,Healthy
P0793,66.0,Female,167.4,70.6,25.2,Very Active,2300,2457.0,74.9,343.7,86.9,3.5,Vegetarian,Overweight
P0794,76.0,Female,163.9,81.2,30.2,Moderately Active,2135,2642.0,130.1,351.5,79.5,2.6,Vegetarian,Obese
P0795,79.0,,166.2,75.5,27.3,Lightly Active,1992,2170.0,117.3,285.0,62.3,2.9,Balanced,Overweight
P0796,46.0,Female,172.1,89.2,30.1,Sedentary,1928,2257.0,195.9,232.6,60.3,1.9,High Protein,Obese
P0797,67.0,Female,174.9,73.0,23.9,Sedentary,1649,1525.0,62.6,190.7,56.9,1.9,Vegetarian,Healthy
P0798,37.0,Female,158.5,50.8,20.2,Very Active,2153,2091.0,127.9,27.7,163.2,3.3,Keto,Healthy
P0799,33.0,Female,150.0,57.3,25.5,Very Active,2241,2514.0,249.3,194.4,82.1,3.3,High Protein,Overweight
P0800,34.0,Female,149.4,80.0,35.8,Lightly Active,2067,2583.0,115.6,329.0,89.4,2.7,Vegetarian,Obese
P0801,33.0,Female,169.9,78.2,27.1,Lightly Active,2137,2341.0,90.4,369.7,55.6,2.5,Vegan,Overweight
P0802,36.0,Male,164.6,,29.9,Moderately Active,2729,3189.0,249.4,367.7,80.1,3.0,,Overweight
P0803,73.0,Female,163.1,69.2,26.0,Very Active,2202,2484.0,78.0,327.9,95.6,3.2,Vegetarian,Overweight
P0804,73.0,Female,151.3,56.1,24.5,Very Active,1930,1983.0,82.3,286.6,56.4,3.3,,Healthy
P0805,25.0,Male,173.8,93.6,31.0,Lightly Active,2797,3271.0,177.4,53.2,260.9,2.4,Keto,Obese
P0806,55.0,Female,160.2,57.0,22.2,Lightly Active,1695,1801.0,82.1,241.2,56.4,2.2,Vegetarian,Healthy
P0807,55.0,Female,163.2,75.3,28.3,Lightly Active,1941,2219.0,106.4,292.5,69.3,2.5,Vegetarian,Overweight
P0808,70.0,Female,159.6,,31.8,Moderately Active,2153,2832.0,160.5,42.6,224.4,2.8,Keto,Obese
P0809,46.0,Male,159.5,81.9,32.2,Moderately Active,2619,,120.0,432.9,85.9,3.0,Balanced,Obese
P0810,58.0,Male,191.9,91.7,24.9,Sedentary,2290,2235.0,58.2,312.6,83.5,2.2,Vegetarian,Healthy
P0811,53.0,Other,166.8,92.2,33.1,Sedentary,2372,2676.0,119.5,339.8,93.2,2.0,Balanced,Obese
P0812,43.0,Female,163.5,68.9,25.8,Moderately Active,2178,2357.0,137.4,53.1,177.2,2.9,Keto,Overweight
P0813,48.0,Male,161.2,79.7,30.7,,1989,2384.0,102.7,274.2,97.4,1.9,Mediterranean,Obese
P0814,61.0,Female,156.6,66.5,27.1,Moderately Active,1989,2355.0,109.0,312.6,74.3,2.7,,Overweight
P0815,77.0,Female,145.0,60.5,28.8,Moderately Active,1740,1972.0,50.6,306.5,60.4,2.6,,Overweight
P0816,29.0,Female,158.9,57.9,22.9,Very Active,2328,2249.0,154.4,42.3,162.4,3.4,Keto,Healthy
P0817,72.0,Female,156.8,72.1,29.3,Very Active,2222,2582.0,135.4,30.2,213.3,3.3,Keto,Overweight
P0818,34.0,Male,168.4,79.2,27.9,Lightly Active,2426,2554.0,128.4,76.3,192.8,2.7,Keto,Overweight
P0819,32.0,,182.8,84.0,25.1,Lightly Active,2625,2901.0,100.7,386.2,105.9,2.8,Mediterranean,Overweight
P0820,26.0,Male,180.6,65.5,20.1,Sedentary,2022,2062.0,76.3,274.9,73.0,2.1,Balanced,Healthy
P0821,56.0,Female,178.4,66.0,20.7,Very Active,2360,2399.0,78.6,347.2,77.3,3.5,Balanced,Healthy
P0822,59.0,,175.1,92.4,30.1,Moderately Active,2839,3554.0,78.0,503.4,136.5,3.0,Balanced,Obese
P0823,65.0,Male,165.1,71.2,26.1,Lightly Active,2015,2179.0,211.7,185.9,65.4,2.9,High Protein,Overweight
P0824,29.0,Male,181.8,80.7,24.4,Lightly Active,2581,2496.0,246.0,198.5,79.8,2.8,High Protein,Healthy
P0825,49.0,Female,172.7,48.0,16.1,Sedentary,1457,1291.0,94.2,-0.3,101.8,1.9,Keto,Underweight
P0826,42.0,Female,173.0,53.1,17.7,Lightly Active,1777,1590.0,46.9,211.4,61.9,2.3,Mediterranean,Underweight
P0827,56.0,Male,184.5,90.0,26.4,Sedentary,2234,2450.0,121.8,337.0,68.3,2.1,Balanced,Overweight
P0828,35.0,Male,189.7,77.8,21.6,Moderately Active,2856,2938.0,126.6,369.5,106.0,2.7,,Healthy
P0829,32.0,Female,153.4,83.9,35.7,Lightly Active,2145,2488.0,171.7,25.3,188.9,2.1,Keto,Obese
P0830,49.0,Male,190.1,85.9,23.8,Moderately Active,2904,2827.0,173.3,8.7,233.2,2.6,Keto,Healthy
P0831,,Male,175.6,85.6,27.8,Very Active,3359,3926.0,303.1,420.6,114.6,3.5,High Protein,Overweight
P0832,75.0,Male,172.3,72.1,24.3,Lightly Active,2001,2001.0,155.1,214.1,58.3,2.2,High Protein,Healthy
P0833,61.0,Male,170.6,78.3,26.9,Very Active,2777,3269.0,103.0,451.8,116.7,3.8,Balanced,Overweight
P0834,60.0,Male,186.5,74.8,21.5,Sedentary,1974,2024.0,108.5,67.3,146.8,1.7,Keto,Healthy
P0835,69.0,Female,164.5,56.9,21.0,Sedentary,1422,1458.0,97.8,35.1,102.9,1.7,Keto,Healthy
P0836,52.0,Male,180.1,88.3,27.2,Lightly Active,2531,2670.0,98.9,332.3,105.0,2.1,Mediterranean,Overweight
P0837,51.0,Female,163.1,75.3,28.3,Moderately Active,2214,,213.8,247.0,81.1,2.7,High Protein,Overweight
P0838,55.0,Male,171.8,85.8,29.1,Sedentary,2100,2513.0,74.7,376.9,78.5,2.0,Balanced,Overweight
P0839,73.0,Female,168.0,59.5,21.1,Moderately Active,1863,1852.0,74.6,264.8,55.0,2.8,Balanced,Healthy
P0840,71.0,Female,166.4,71.0,25.6,Lightly Active,1804,1937.0,64.2,278.1,63.1,2.4,Vegetarian,Overweight
P0841,74.0,,172.2,63.7,21.5,Very Active,2325,2546.0,105.5,325.0,91.6,3.3,Mediterranean,Healthy
P0842,79.0,Female,155.9,81.3,33.5,Lightly Active,1843,2160.0,117.4,29.7,174.7,2.2,Keto,Obese
P0843,22.0,Male,186.2,67.2,19.4,Moderately Active,2724,2674.0,101.0,396.3,76.1,3.0,Vegetarian,Healthy
P0844,35.0,Other,165.3,61.6,22.5,Athlete,3275,2998.0,123.6,358.9,118.7,4.1,Mediterranean,Healthy
P0845,,Male,170.4,81.9,28.2,Moderately Active,2815,3002.0,79.9,439.7,102.6,3.1,Vegetarian,Overweight
P0846,25.0,Male,171.4,82.4,28.0,Lightly Active,2575,2787.0,224.1,273.5,88.5,2.2,High Protein,Overweight
P0847,42.0,Male,175.6,80.5,26.1,Lightly Active,2435,2757.0,115.2,385.7,83.7,2.3,Balanced,Overweight
P0848,,Other,172.6,62.4,20.9,Moderately Active,2622,2652.0,83.7,368.8,93.6,3.3,Balanced,Healthy
P0849,,Female,167.3,79.4,28.4,Sedentary,1630,1859.0,57.6,287.2,53.3,2.4,Vegan,Overweight
P0850,43.0,Female,164.0,49.4,18.4,Sedentary,1472,1202.0,23.4,162.1,51.1,1.6,Mediterranean,Underweight
P0851,69.0,,175.6,67.7,22.0,Lightly Active,1989,1987.0,92.4,278.6,55.9,2.6,Vegetarian,Healthy
P0852,39.0,Female,163.4,,24.3,Very Active,2391,,188.5,-6.3,200.7,3.8,Keto,Healthy
P0853,48.0,Male,168.5,68.9,24.3,Lightly Active,2128,2312.0,191.1,236.3,67.0,2.6,High Protein,Healthy
P0854,60.0,Female,158.6,,31.5,Sedentary,1695,1978.0,54.0,285.3,69.0,2.0,Vegetarian,Obese
P0855,27.0,Male,174.5,68.7,22.6,,2328,2155.0,59.5,319.1,71.2,2.0,Vegetarian,Healthy
P0856,73.0,Male,188.2,98.3,27.8,Moderately Active,2936,3270.0,158.4,493.1,73.8,2.9,Vegan,Overweight
P0857,74.0,,176.7,93.2,29.8,Moderately Active,2736,2883.0,96.4,425.3,88.5,3.0,Balanced,Overweight
P0858,29.0,Male,169.1,92.9,32.5,Lightly Active,2722,3595.0,357.6,343.3,88.0,2.6,High Protein,Obese
P0859,70.0,Female,162.7,86.5,32.7,Sedentary,1738,2015.0,88.8,264.6,66.8,2.1,Balanced,Obese
P0860,45.0,,172.5,82.2,27.6,Very Active,3039,3441.0,210.0,48.9,267.3,3.4,Keto,Overweight
P0861,23.0,Female,156.4,55.1,22.5,Moderately Active,2080,1919.0,77.1,256.8,64.8,2.7,Vegetarian,Healthy
P0862,76.0,Male,179.1,81.9,25.5,Lightly Active,2219,2514.0,36.4,374.5,96.7,2.0,Balanced,Overweight
P0863,37.0,Female,154.3,60.3,25.3,Very Active,2282,,89.8,320.9,85.1,3.6,Vegetarian,Overweight
P0864,22.0,Male,174.8,73.1,23.9,Athlete,3385,3566.0,100.3,465.5,144.8,4.2,Mediterranean,Healthy
P0865,40.0,Male,186.5,,23.7,Moderately Active,2887,3149.0,145.4,363.2,123.8,2.9,Mediterranean,Healthy
P0866,26.0,Female,153.6,62.3,26.4,Very Active,2392,2621.0,100.6,344.9,93.2,3.5,Mediterranean,Overweight
P0867,75.0,Male,170.0,75.3,26.1,Lightly Active,2045,2226.0,108.4,269.8,79.2,2.3,Mediterranean,Overweight
P0868,76.0,Male,190.5,80.4,22.2,Lightly Active,2266,2242.0,42.3,330.0,83.7,2.2,Balanced,Healthy
P0869,46.0,Female,164.5,71.9,26.6,Lightly Active,1956,2235.0,87.7,288.8,81.0,2.5,Vegetarian,Overweight
P0870,33.0,Female,159.7,75.3,29.5,Moderately Active,2318,2499.0,210.2,246.8,74.6,2.5,High Protein,Overweight
P0871,71.0,Male,186.6,66.6,19.1,Moderately Active,2283,,211.4,244.2,66.5,3.0,High Protein,Healthy
P0872,63.0,Male,189.5,79.2,22.1,Moderately Active,2637,2478.0,163.4,2.5,201.6,3.0,Keto,Healthy
P0873,39.0,Female,160.7,64.6,25.0,Very Active,2370,2490.0,134.1,325.9,72.2,3.3,Vegetarian,Overweight
P0874,25.0,Male,171.5,68.5,23.3,Moderately Active,2615,2627.0,92.8,389.7,77.4,2.8,Balanced,Healthy
P0875,76.0,,173.8,81.7,27.0,Lightly Active,2180,2326.0,217.1,219.2,64.5,2.2,High Protein,Overweight
P0876,37.0,Male,180.0,82.4,25.4,Sedentary,2215,2557.0,101.2,296.6,107.3,2.0,Mediterranean,Overweight
P0877,68.0,Female,176.9,72.7,23.2,Athlete,2610,2436.0,237.8,242.0,57.4,4.2,High Protein,Healthy
P0878,31.0,Female,159.0,66.4,26.3,Very Active,2449,2871.0,113.6,363.7,106.9,3.4,Balanced,Overweight
P0879,56.0,,175.7,73.1,23.7,Moderately Active,2469,2454.0,214.8,234.6,72.9,3.1,High Protein,Healthy
P0880,,Male,185.5,101.9,29.6,Very Active,3514,3988.0,343.1,413.4,106.9,3.2,High Protein,Overweight
P0881,67.0,Male,172.8,90.7,30.4,Moderately Active,2716,,136.2,451.5,84.8,2.7,Vegan,Obese
P0882,51.0,Female,173.4,72.2,24.0,Athlete,2720,2527.0,102.5,294.4,104.4,4.4,Mediterranean,Healthy
P0883,28.0,,173.0,90.5,30.2,Sedentary,2366,2976.0,82.1,412.9,110.7,2.5,Vegetarian,Obese
P0884,71.0,Male,178.0,85.1,26.9,Moderately Active,2603,2832.0,48.0,419.2,107.0,2.7,Vegetarian,Overweight
P0885,57.0,Female,154.5,79.8,33.4,Sedentary,1701,2035.0,80.4,285.0,63.7,2.2,Balanced,Obese
P0886,50.0,Male,174.6,82.2,27.0,Athlete,3313,3716.0,311.9,370.7,109.5,4.1,High Protein,Overweight
P0887,48.0,Female,160.0,66.5,26.0,Athlete,2566,2782.0,258.2,287.0,66.8,4.2,High Protein,Overweight
P0888,,Male,184.4,89.3,26.3,Moderately Active,2694,3150.0,111.5,511.7,73.0,2.9,Vegan,Overweight
P0889,71.0,Male,169.9,98.4,34.1,Lightly Active,2501,3338.0,122.5,509.6,89.9,2.4,Vegan,Obese
P0890,61.0,Male,169.8,97.3,33.7,Lightly Active,2558,3089.0,195.7,44.8,236.4,2.4,Keto,Obese
P0891,51.0,Female,159.5,72.6,28.5,Lightly Active,1914,2273.0,93.5,315.8,70.6,2.2,Vegan,Overweight
P0892,67.0,Female,161.2,72.6,27.9,Lightly Active,1826,2159.0,53.7,295.9,84.5,2.6,Mediterranean,Overweight
P0893,24.0,Female,160.1,72.3,28.2,Lightly Active,2074,2229.0,178.8,256.8,54.1,2.2,High Protein,Overweight
P0894,75.0,Male,171.0,92.7,31.7,Sedentary,2070,2366.0,108.3,299.1,81.8,1.9,Balanced,Obese
P0895,66.0,Female,156.7,80.4,32.7,Athlete,2642,3221.0,280.1,330.6,86.5,4.2,High Protein,Obese
P0896,71.0,Male,168.3,80.3,28.3,Lightly Active,2157,2434.0,174.8,20.6,183.6,2.3,Keto,Overweight
P0897,79.0,Male,153.0,96.2,41.1,Very Active,2869,3400.0,216.2,114.7,230.7,3.6,Keto,Obese
P0898,40.0,Female,171.7,,23.6,,2500,2406.0,49.8,342.9,92.8,3.5,Balanced,Healthy
P0899,63.0,,167.0,88.8,31.8,Sedentary,2066,2495.0,82.4,389.2,67.6,2.6,Vegan,Obese
P0900,,Male,175.4,96.6,31.4,Sedentary,2172,2764.0,260.3,223.6,92.0,2.0,,Obese
P0901,24.0,Male,163.6,87.8,32.8,Athlete,3636,4076.0,155.1,600.1,117.3,4.4,Vegetarian,Obese
P0902,71.0,,175.6,91.8,29.8,Moderately Active,2725,3151.0,89.7,439.2,115.1,3.2,Balanced,Overweight
P0903,42.0,Male,172.1,77.3,26.1,,2054,2442.0,86.2,346.3,79.1,2.1,,Overweight
P0904,78.0,Female,165.0,83.0,30.5,Sedentary,1666,2150.0,83.3,259.2,86.6,2.0,Mediterranean,Obese
P0905,20.0,Male,184.9,87.1,25.5,Moderately Active,3145,,143.8,459.0,109.0,2.9,Balanced,Overweight
P0906,76.0,Female,151.7,69.2,30.1,Sedentary,1474,1653.0,58.3,261.9,41.4,2.0,Vegan,Obese
P0907,55.0,Female,158.9,77.9,30.9,Sedentary,1706,2085.0,51.2,294.2,78.2,2.2,Balanced,Obese
P0908,37.0,Male,188.9,106.8,29.9,Moderately Active,3434,4098.0,141.9,576.0,136.3,3.3,Balanced,Overweight
P0909,51.0,Male,164.1,70.0,26.0,Moderately Active,2362,2770.0,123.5,348.7,97.9,3.1,Balanced,Overweight
P0910,66.0,Male,165.2,74.4,27.3,Lightly Active,2067,2344.0,234.3,187.2,73.1,2.5,High Protein,Overweight
P0911,61.0,Female,167.1,94.0,33.7,Very Active,2709,3076.0,114.6,471.7,81.2,3.5,Vegan,Obese
P0912,61.0,Male,190.8,86.4,23.7,Moderately Active,2814,2934.0,197.5,71.3,206.6,3.3,Keto,Healthy
P0913,47.0,Female,156.8,68.4,27.8,Very Active,2350,2754.0,218.8,271.0,88.3,3.4,High Protein,Overweight
P0914,34.0,Male,173.7,79.6,26.4,Sedentary,2154,2563.0,153.8,68.5,186.0,2.2,Keto,Overweight
P0915,76.0,Female,169.8,80.0,27.7,Lightly Active,1903,2172.0,174.6,233.6,59.9,2.7,High Protein,Overweight
P0916,27.0,Male,181.6,106.6,32.3,Sedentary,2682,3295.0,124.9,426.7,120.9,2.3,Mediterranean,Obese
P0917,52.0,Male,181.7,75.0,22.7,Lightly Active,2296,2350.0,69.2,335.0,81.5,2.3,Balanced,Healthy
P0918,37.0,Female,157.3,65.0,26.3,Athlete,2614,3114.0,262.5,335.9,80.0,4.9,High Protein,Overweight
P0919,35.0,Female,160.1,62.3,24.3,Athlete,2599,2665.0,257.3,274.9,59.6,4.6,,Healthy
P0920,62.0,Male,170.1,89.5,30.9,Moderately Active,2715,3161.0,293.6,305.6,84.9,3.1,High Protein,Obese
P0921,61.0,Female,157.3,79.4,32.1,Lightly Active,1932,2432.0,83.7,378.0,65.0,2.2,Vegan,Obese
P0922,44.0,Female,156.2,82.5,33.8,,2331,,110.3,352.5,136.1,3.1,Mediterranean,Obese
P0923,76.0,Female,163.7,75.6,28.2,Moderately Active,2053,2330.0,131.4,296.3,68.8,2.4,Vegetarian,Overweight
P0924,79.0,Female,156.9,93.2,37.9,Sedentary,1744,,70.7,316.3,65.4,2.0,Vegan,Obese
P0925,,Male,172.0,77.2,26.1,Lightly Active,2085,2418.0,155.3,60.0,173.0,2.5,Keto,Overweight
P0926,66.0,,171.6,74.1,25.2,,2371,2724.0,239.8,282.5,70.5,2.8,High Protein,Overweight
P0927,53.0,Male,171.2,96.4,32.9,Sedentary,2281,2541.0,82.7,361.9,84.7,2.4,Balanced,Obese
P0928,80.0,Female,167.7,69.3,24.6,Lightly Active,1735,1813.0,162.2,190.9,44.5,2.4,High Protein,Healthy
P0929,40.0,Female,171.0,52.3,17.9,Sedentary,1545,,118.5,119.6,28.3,1.7,High Protein,Underweight
P0930,49.0,Male,173.0,78.4,26.2,Moderately Active,2621,3121.0,72.1,444.0,117.4,3.1,Vegetarian,Overweight
P0931,27.0,Male,176.3,83.0,26.7,Sedentary,2272,2716.0,162.1,345.2,76.3,2.2,Vegetarian,Overweight
P0932,28.0,Female,156.0,59.0,24.2,Very Active,2338,2314.0,79.7,279.6,97.4,3.1,Mediterranean,Healthy
P0933,55.0,Other,171.2,63.7,21.7,Moderately Active,2589,2831.0,68.0,404.6,104.5,3.2,Balanced,Healthy
P0934,23.0,Female,157.7,,25.4,Lightly Active,1954,2142.0,59.4,289.0,83.2,2.4,Vegetarian,Overweight
P0935,76.0,Male,164.5,72.3,26.7,Very Active,2441,2813.0,93.4,377.4,103.3,3.7,Balanced,Overweight
P0936,58.0,Male,182.0,88.4,26.7,Lightly Active,2498,2651.0,128.0,354.6,80.1,2.5,Vegetarian,Overweight
P0937,79.0,,168.8,,22.3,Lightly Active,1790,1662.0,81.9,221.7,49.7,2.3,Vegetarian,Healthy
P0938,64.0,Female,165.5,68.2,24.9,Very Active,2266,2431.0,122.0,281.3,90.9,3.5,,Healthy
P0939,51.0,Male,183.2,86.8,25.9,Lightly Active,2531,,187.4,95.7,207.1,2.5,Keto,Overweight
P0940,53.0,Female,156.3,65.8,26.9,Very Active,2261,2554.0,193.8,289.4,69.0,3.5,High Protein,Overweight
P0941,54.0,Male,175.2,92.7,30.2,Lightly Active,2564,3038.0,300.6,279.7,79.6,2.6,High Protein,Obese
P0942,34.0,Female,156.5,52.1,21.3,Lightly Active,1742,1724.0,135.2,196.4,44.2,2.4,High Protein,Healthy
P0943,57.0,Female,161.3,59.9,23.0,Moderately Active,1944,2087.0,72.8,302.2,65.2,2.9,,Healthy
P0944,57.0,Female,160.7,63.6,24.6,,1769,1666.0,55.3,224.2,60.9,2.3,Balanced,Healthy
P0945,71.0,Male,170.7,89.8,30.8,Sedentary,2049,2404.0,105.8,286.1,92.9,1.9,Mediterranean,Obese
P0946,29.0,,169.4,82.7,28.8,Sedentary,2214,2585.0,146.2,327.2,76.8,2.2,Vegetarian,Overweight
P0947,,Male,160.5,102.4,39.8,Sedentary,2418,,198.6,98.5,226.3,2.4,Keto,Obese
P0948,57.0,Female,159.0,58.9,23.3,Very Active,2136,1962.0,65.0,261.0,73.1,3.3,Mediterranean,Healthy
P0949,36.0,Female,159.4,52.0,20.5,Very Active,2185,2317.0,105.3,282.7,85.0,3.5,Mediterranean,Healthy
P0950,20.0,Female,165.4,,30.3,,2543,3207.0,142.4,426.6,103.5,2.6,Vegetarian,Obese
P0951,35.0,Female,158.6,51.5,20.5,Lightly Active,1737,1643.0,160.2,167.4,37.0,2.7,High Protein,Healthy
P0952,70.0,Female,166.0,74.4,27.0,Moderately Active,2087,2427.0,59.9,341.3,91.4,3.1,Balanced,Overweight
P0953,68.0,Male,170.1,72.7,25.1,Sedentary,1791,2076.0,74.3,255.2,84.2,1.9,Mediterranean,Overweight
P0954,36.0,Female,173.0,45.2,15.1,,1931,1406.0,126.0,143.3,36.5,2.7,High Protein,Underweight
P0955,64.0,Male,171.3,78.6,26.8,Very Active,2760,3105.0,243.5,360.4,76.6,3.8,High Protein,Overweight
P0956,23.0,Male,180.4,89.2,27.4,Sedentary,2422,2818.0,118.2,356.3,102.2,2.1,Balanced,Overweight
P0957,33.0,Female,158.5,53.5,21.3,Athlete,2452,2300.0,67.9,318.1,84.0,4.4,Balanced,Healthy
P0958,25.0,,176.6,86.1,27.6,Very Active,3359,3760.0,132.1,450.3,159.0,3.4,Mediterranean,Overweight
P0959,65.0,Male,161.1,90.0,34.7,Moderately Active,2632,2974.0,153.9,357.6,103.1,3.0,Mediterranean,Obese
P0960,35.0,Female,154.4,53.1,22.3,Moderately Active,1961,1885.0,138.8,12.0,142.4,2.8,Keto,Healthy
P0961,69.0,Male,178.1,80.3,25.3,Moderately Active,2522,2730.0,233.0,277.8,76.3,2.9,,Overweight
P0962,65.0,Female,158.6,83.1,33.0,Athlete,2709,3321.0,132.1,452.6,109.1,4.3,,Obese
P0963,60.0,Male,167.6,88.6,31.5,Moderately Active,2695,3059.0,142.5,360.5,116.3,2.9,Mediterranean,Obese
P0964,56.0,Male,180.9,79.3,24.2,Lightly Active,2339,2284.0,71.8,313.9,82.3,2.4,Balanced,Healthy
